Date,"Close Price"
"2017-10-18 12:17:00",5324.96
"2017-10-18 12:18:00",5319.91
"2017-10-18 12:19:00",5308.81
"2017-10-18 12:20:00",5306.04
"2017-10-18 12:21:00",5303.54
"2017-10-18 12:22:00",5302.35
"2017-10-18 12:23:00",5296.51
"2017-10-18 12:24:00",5294.94
"2017-10-18 12:25:00",5294.21
"2017-10-18 12:26:00",5300.63
"2017-10-18 12:27:00",5301.23
"2017-10-18 12:28:00",5303.44
"2017-10-18 12:29:00",5300.99
"2017-10-18 12:30:00",5302.83
"2017-10-18 12:31:00",5303.72
"2017-10-18 12:32:00",5304.71
"2017-10-18 12:33:00",5305.7
"2017-10-18 12:34:00",5311.28
"2017-10-18 12:35:00",5319.34
"2017-10-18 12:36:00",5319.58
"2017-10-18 12:37:00",5319.85
"2017-10-18 12:38:00",5317.27
"2017-10-18 12:39:00",5316.03
"2017-10-18 12:40:00",5315.95
"2017-10-18 12:41:00",5316.48
"2017-10-18 12:42:00",5317.84
"2017-10-18 12:43:00",5317.29
"2017-10-18 12:44:00",5318.42
"2017-10-18 12:45:00",5316.78
"2017-10-18 12:46:00",5304.8
"2017-10-18 12:47:00",5297.32
"2017-10-18 12:48:00",5292.31
"2017-10-18 12:49:00",5288.41
"2017-10-18 12:50:00",5277.63
"2017-10-18 12:51:00",5277.44
"2017-10-18 12:52:00",5282.04
"2017-10-18 12:53:00",5280.11
"2017-10-18 12:54:00",5277.44
"2017-10-18 12:55:00",5276.25
"2017-10-18 12:56:00",5276.17
"2017-10-18 12:57:00",5279.33
"2017-10-18 12:58:00",5280.17
"2017-10-18 12:59:00",5285.04
"2017-10-18 13:00:00",5285.11
"2017-10-18 13:01:00",5279.52
"2017-10-18 13:02:00",5271.05
"2017-10-18 13:03:00",5271.77
"2017-10-18 13:04:00",5273.66
"2017-10-18 13:05:00",5271.7
"2017-10-18 13:06:00",5268.16
"2017-10-18 13:07:00",5261.82
"2017-10-18 13:08:00",5257.5
"2017-10-18 13:09:00",5262.46
"2017-10-18 13:10:00",5269.28
"2017-10-18 13:11:00",5269.66
"2017-10-18 13:12:00",5270.27
"2017-10-18 13:13:00",5272.22
"2017-10-18 13:14:00",5272.18
"2017-10-18 13:15:00",5269.44
"2017-10-18 13:16:00",5266.82
"2017-10-18 13:17:00",5268.69
"2017-10-18 13:18:00",5270.81
"2017-10-18 13:19:00",5277.68
"2017-10-18 13:20:00",5281.23
"2017-10-18 13:21:00",5281.24
"2017-10-18 13:22:00",5279.98
"2017-10-18 13:23:00",5279.96
"2017-10-18 13:24:00",5280.07
"2017-10-18 13:25:00",5280.97
"2017-10-18 13:26:00",5279.2
"2017-10-18 13:27:00",5274.98
"2017-10-18 13:28:00",5262.52
"2017-10-18 13:29:00",5258.78
"2017-10-18 13:30:00",5260.98
"2017-10-18 13:31:00",5261.44
"2017-10-18 13:32:00",5259.65
"2017-10-18 13:33:00",5258.16
"2017-10-18 13:34:00",5255.91
"2017-10-18 13:35:00",5248.56
"2017-10-18 13:36:00",5243.49
"2017-10-18 13:37:00",5241.26
"2017-10-18 13:38:00",5242
"2017-10-18 13:39:00",5241.25
"2017-10-18 13:40:00",5241.4
"2017-10-18 13:41:00",5241.03
"2017-10-18 13:42:00",5239.69
"2017-10-18 13:43:00",5238.85
"2017-10-18 13:44:00",5246.01
"2017-10-18 13:45:00",5258.64
"2017-10-18 13:46:00",5259.31
"2017-10-18 13:47:00",5261.96
"2017-10-18 13:48:00",5261.91
"2017-10-18 13:49:00",5243.19
"2017-10-18 13:50:00",5238.06
"2017-10-18 13:51:00",5227.27
"2017-10-18 13:52:00",5213.09
"2017-10-18 13:53:00",5205.15
"2017-10-18 13:54:00",5196.05
"2017-10-18 13:55:00",5194.51
"2017-10-18 13:56:00",5191.28
"2017-10-18 13:57:00",5194.18
"2017-10-18 13:58:00",5185.93
"2017-10-18 13:59:00",5174.05
"2017-10-18 14:00:00",5163.59
"2017-10-18 14:01:00",5143.93
"2017-10-18 14:02:00",5136.52
"2017-10-18 14:03:00",5146.43
"2017-10-18 14:04:00",5159.63
"2017-10-18 14:05:00",5163.46
"2017-10-18 14:06:00",5166.06
"2017-10-18 14:07:00",5161.97
"2017-10-18 14:08:00",5157.48
"2017-10-18 14:09:00",5147.26
"2017-10-18 14:10:00",5140.74
"2017-10-18 14:11:00",5136.73
"2017-10-18 14:12:00",5135.27
"2017-10-18 14:13:00",5126.96
"2017-10-18 14:14:00",5112.79
"2017-10-18 14:15:00",5110.7
"2017-10-18 14:16:00",5111.86
"2017-10-18 14:17:00",5111.14
"2017-10-18 14:18:00",5109.7
"2017-10-18 14:19:00",5124.35
"2017-10-18 14:20:00",5130.17
"2017-10-18 14:21:00",5141.7
"2017-10-18 14:22:00",5156.58
"2017-10-18 14:23:00",5174.54
"2017-10-18 14:24:00",5184.84
"2017-10-18 14:25:00",5164.3
"2017-10-18 14:26:00",5161.63
"2017-10-18 14:27:00",5162.75
"2017-10-18 14:28:00",5173.38
"2017-10-18 14:29:00",5174.57
"2017-10-18 14:30:00",5172.28
"2017-10-18 14:31:00",5170.35
"2017-10-18 14:32:00",5176.15
"2017-10-18 14:33:00",5188.61
"2017-10-18 14:34:00",5210.38
"2017-10-18 14:35:00",5216.65
"2017-10-18 14:36:00",5222.02
"2017-10-18 14:37:00",5202.56
"2017-10-18 14:38:00",5199.32
"2017-10-18 14:39:00",5204.17
"2017-10-18 14:40:00",5210.5
"2017-10-18 14:41:00",5216.75
"2017-10-18 14:42:00",5207.69
"2017-10-18 14:43:00",5204.61
"2017-10-18 14:44:00",5205.02
"2017-10-18 14:45:00",5192.54
"2017-10-18 14:46:00",5190.63
"2017-10-18 14:47:00",5195.89
"2017-10-18 14:48:00",5193.49
"2017-10-18 14:49:00",5194.41
"2017-10-18 14:50:00",5194.83
"2017-10-18 14:51:00",5195.21
"2017-10-18 14:52:00",5193.31
"2017-10-18 14:53:00",5188.47
"2017-10-18 14:54:00",5185.3
"2017-10-18 14:55:00",5182.78
"2017-10-18 14:56:00",5189.83
"2017-10-18 14:57:00",5193.95
"2017-10-18 14:58:00",5196.58
"2017-10-18 14:59:00",5200.94
"2017-10-18 15:00:00",5210.16
"2017-10-18 15:01:00",5217.62
"2017-10-18 15:02:00",5219.9
"2017-10-18 15:03:00",5219.62
"2017-10-18 15:04:00",5222.78
"2017-10-18 15:05:00",5220.75
"2017-10-18 15:06:00",5214.39
"2017-10-18 15:07:00",5208.04
"2017-10-18 15:08:00",5196.59
"2017-10-18 15:09:00",5193.89
"2017-10-18 15:10:00",5197.34
"2017-10-18 15:11:00",5195.9
"2017-10-18 15:12:00",5191.54
"2017-10-18 15:13:00",5190.84
"2017-10-18 15:14:00",5187.55
"2017-10-18 15:15:00",5183.07
"2017-10-18 15:16:00",5187.04
"2017-10-18 15:17:00",5191.69
"2017-10-18 15:18:00",5193.36
"2017-10-18 15:19:00",5199.87
"2017-10-18 15:20:00",5207.59
"2017-10-18 15:21:00",5207.5
"2017-10-18 15:22:00",5207.75
"2017-10-18 15:23:00",5199.45
"2017-10-18 15:24:00",5198.7
"2017-10-18 15:25:00",5199.93
"2017-10-18 15:26:00",5199.84
"2017-10-18 15:27:00",5199.9
"2017-10-18 15:28:00",5198.99
"2017-10-18 15:29:00",5196.84
"2017-10-18 15:30:00",5196.52
"2017-10-18 15:31:00",5197.44
"2017-10-18 15:32:00",5209.33
"2017-10-18 15:33:00",5225.71
"2017-10-18 15:34:00",5241.8
"2017-10-18 15:35:00",5250.79
"2017-10-18 15:36:00",5248.49
"2017-10-18 15:37:00",5246.17
"2017-10-18 15:38:00",5247.12
"2017-10-18 15:39:00",5248.95
"2017-10-18 15:40:00",5248.92
"2017-10-18 15:41:00",5243.18
"2017-10-18 15:42:00",5228.33
"2017-10-18 15:43:00",5229.69
"2017-10-18 15:44:00",5236.36
"2017-10-18 15:45:00",5237.87
"2017-10-18 15:46:00",5239.97
"2017-10-18 15:47:00",5243.42
"2017-10-18 15:48:00",5244.97
"2017-10-18 15:49:00",5251.67
"2017-10-18 15:50:00",5264.98
"2017-10-18 15:51:00",5277.4
"2017-10-18 15:52:00",5293.96
"2017-10-18 15:53:00",5298.64
"2017-10-18 15:54:00",5308.04
"2017-10-18 15:55:00",5327.22
"2017-10-18 15:56:00",5342.23
"2017-10-18 15:57:00",5364.46
"2017-10-18 15:58:00",5370.66
"2017-10-18 15:59:00",5355.85
"2017-10-18 16:00:00",5338.41
"2017-10-18 16:01:00",5346.03
"2017-10-18 16:02:00",5347.45
"2017-10-18 16:03:00",5347.46
"2017-10-18 16:04:00",5349.81
"2017-10-18 16:05:00",5350.84
"2017-10-18 16:06:00",5348.78
"2017-10-18 16:07:00",5344.4
"2017-10-18 16:08:00",5341.17
"2017-10-18 16:09:00",5342.63
"2017-10-18 16:10:00",5357.32
"2017-10-18 16:11:00",5359.84
"2017-10-18 16:12:00",5356.35
"2017-10-18 16:13:00",5360.47
"2017-10-18 16:14:00",5365.82
"2017-10-18 16:15:00",5391.8
"2017-10-18 16:16:00",5415.84
"2017-10-18 16:17:00",5414.3
"2017-10-18 16:18:00",5400.66
"2017-10-18 16:19:00",5393.87
"2017-10-18 16:20:00",5398.69
"2017-10-18 16:21:00",5399.9
"2017-10-18 16:22:00",5402.92
"2017-10-18 16:23:00",5401.59
"2017-10-18 16:24:00",5412.69
"2017-10-18 16:25:00",5416.04
"2017-10-18 16:26:00",5421.92
"2017-10-18 16:27:00",5423.57
"2017-10-18 16:28:00",5420.67
"2017-10-18 16:29:00",5400.76
"2017-10-18 16:30:00",5378.41
"2017-10-18 16:31:00",5373.16
"2017-10-18 16:32:00",5381.26
"2017-10-18 16:33:00",5387.34
"2017-10-18 16:34:00",5395.87
"2017-10-18 16:35:00",5398.15
"2017-10-18 16:36:00",5392.57
"2017-10-18 16:37:00",5386.28
"2017-10-18 16:38:00",5388.93
"2017-10-18 16:39:00",5389.01
"2017-10-18 16:40:00",5391.2
"2017-10-18 16:41:00",5391.67
"2017-10-18 16:42:00",5393.53
"2017-10-18 16:43:00",5395.41
"2017-10-18 16:44:00",5397.24
"2017-10-18 16:45:00",5399.52
"2017-10-18 16:46:00",5404.79
"2017-10-18 16:47:00",5402.94
"2017-10-18 16:48:00",5400.74
"2017-10-18 16:49:00",5398.94
"2017-10-18 16:50:00",5395.53
"2017-10-18 16:51:00",5394.56
"2017-10-18 16:52:00",5392.99
"2017-10-18 16:53:00",5391.57
"2017-10-18 16:54:00",5390.23
"2017-10-18 16:55:00",5384.43
"2017-10-18 16:56:00",5378.89
"2017-10-18 16:57:00",5375.69
"2017-10-18 16:58:00",5377.6
"2017-10-18 16:59:00",5382.69
"2017-10-18 17:00:00",5384.38
"2017-10-18 17:01:00",5385.71
"2017-10-18 17:02:00",5386.01
"2017-10-18 17:03:00",5391.26
"2017-10-18 17:04:00",5405.23
"2017-10-18 17:05:00",5410.34
"2017-10-18 17:06:00",5411.73
"2017-10-18 17:07:00",5415.53
"2017-10-18 17:08:00",5431.51
"2017-10-18 17:09:00",5437.16
"2017-10-18 17:10:00",5436.21
"2017-10-18 17:11:00",5431.8
"2017-10-18 17:12:00",5431.85
"2017-10-18 17:13:00",5431.91
"2017-10-18 17:14:00",5428.33
"2017-10-18 17:15:00",5425.96
"2017-10-18 17:16:00",5423.13
"2017-10-18 17:17:00",5422.08
"2017-10-18 17:18:00",5421.68
"2017-10-18 17:19:00",5417.67
"2017-10-18 17:20:00",5408.99
"2017-10-18 17:21:00",5404.26
"2017-10-18 17:22:00",5412.68
"2017-10-18 17:23:00",5414.6
"2017-10-18 17:24:00",5414.34
"2017-10-18 17:25:00",5412.42
"2017-10-18 17:26:00",5407.97
"2017-10-18 17:27:00",5398.04
"2017-10-18 17:28:00",5391.59
"2017-10-18 17:29:00",5391.67
"2017-10-18 17:30:00",5390.82
"2017-10-18 17:31:00",5391.54
"2017-10-18 17:32:00",5392.49
"2017-10-18 17:33:00",5395.9
"2017-10-18 17:34:00",5399.48
"2017-10-18 17:35:00",5396.8
"2017-10-18 17:36:00",5397.9
"2017-10-18 17:37:00",5395.25
"2017-10-18 17:38:00",5384.21
"2017-10-18 17:39:00",5376.63
"2017-10-18 17:40:00",5369.62
"2017-10-18 17:41:00",5364.32
"2017-10-18 17:42:00",5362.61
"2017-10-18 17:43:00",5370.26
"2017-10-18 17:44:00",5375.38
"2017-10-18 17:45:00",5375.67
"2017-10-18 17:46:00",5379.82
"2017-10-18 17:47:00",5378.65
"2017-10-18 17:48:00",5378.2
"2017-10-18 17:49:00",5375.59
"2017-10-18 17:50:00",5375.36
"2017-10-18 17:51:00",5373.87
"2017-10-18 17:52:00",5373.16
"2017-10-18 17:53:00",5374.12
"2017-10-18 17:54:00",5377.73
"2017-10-18 17:55:00",5380.8
"2017-10-18 17:56:00",5380.09
"2017-10-18 17:57:00",5381.35
"2017-10-18 17:58:00",5381.45
"2017-10-18 17:59:00",5380.79
"2017-10-18 18:00:00",5379.78
"2017-10-18 18:01:00",5377.5
"2017-10-18 18:02:00",5375.11
"2017-10-18 18:03:00",5371.06
"2017-10-18 18:04:00",5368.59
"2017-10-18 18:05:00",5373.09
"2017-10-18 18:06:00",5379.39
"2017-10-18 18:07:00",5376.11
"2017-10-18 18:08:00",5374.95
"2017-10-18 18:09:00",5375.37
"2017-10-18 18:10:00",5373.74
"2017-10-18 18:11:00",5371.59
"2017-10-18 18:12:00",5375.75

"This data was produced from the CoinDesk price page."
http://www.coindesk.com/price/
